微博链接,时间,地址,经度,纬度,微博内容,紧急,分类,已过期或已删除,是否为有效信息,审核人,经纬度已人工矫正,勿动_机器分类_有效,,,,,,,
https://m.weibo.cn/detail/4662798095488110,Sun Jul 25 10:45:59 +0800 2021,河南省郑州市,113.759384,34.771713,昨天回来的路上，本来想拍蓝天，结果一路上看到很多救援车。#中国人的凝聚力有多强大#河南暴雨互助 阿梦阿梦阿梦吖的微博视频 ,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662803741282054,Sun Jul 25 11:08:25 +0800 2021,河南省新乡市王村镇,113.863394,35.325502,新乡#新乡##河南暴雨互助# 车牌在新乡黄岗十字西北角交警岗楼，谁的车牌直接去认领!大家多多转发，尤其是外地支援我们的，回去没有车牌上高速很麻烦的! ,,其他,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662803358815298,Sun Jul 25 11:06:54 +0800 2021,河南省濮阳市龙王庄镇,115.532096,35.855859,【#河南上线防汛社会互助平台#请转发给需要的人】河南多地因暴雨引发的险情牵动人心。近日，豫事办紧急上线河南防汛社会互助平台，河南全体居民及前往河南救灾的志愿者们，都可以在河南防汛社会互助平台一键查看、发布求助及支援信息，助力河南防汛。用户可通过全省政务服务移动端“豫事办”支付宝小程序进入河南防汛社会互助平台。#河南暴雨互助信息汇总#,,其他,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662803619644782,Sun Jul 25 11:07:56 +0800 2021,河南省郑州市,113.759384,34.771713,事实帮帮忙，卫辉唐岗小学路西北闸口 需要物资 家里有两个老人 一个是植物人的姥爷 只能吃流食 但停电停水 周围都被水围住无法出去 已经弹尽粮绝 急需物资！！电话18812471413#卫辉暴雨#河南暴雨互助 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662803988746873,Sun Jul 25 11:09:24 +0800 2021,河南省新乡市,113.858657,35.395449,河南暴雨互助 辉县市食物用品已经满足需求了 ,,其他,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662789308681047,Sun Jul 25 10:11:04 +0800 2021,河南省新乡市,113.9336,35.30964,#河南暴雨互助##河南一定行##新乡暴雨# 一定会越来越好的！一定 新乡 ,,,否,否,,,有效,,,,,,,
https://m.weibo.cn/detail/4662804583286002,Sun Jul 25 11:11:46 +0800 2021,河南省周口市,114.707983,33.643084,#河南暴雨互助#【这个安置点急需水、方便面、生活用品！】 周口扶沟县大新镇陈楼小学安置点，急需水，方便面，生活用品！希望有爱心人士伸出援助之手。#周口泄洪##周口防汛救灾他们一直在#  周口 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662793573241723,Sun Jul 25 10:28:01 +0800 2021,河南省商丘市平岗镇,115.074468,34.269041,河南暴雨互助 求救编号：517（需要物资-干衣服）位置：新乡东收费站需求：滨州115救援队是第一批进入卫辉的救援队，现在已泡在水里2天一夜了，跪求8套干的衣服，只要是干的就行，男女衣服都可求救人：滨州115救援队    联系电话：15617895703 核实时间：725 8:17核实人：刘雨豪 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662804685000413,Sun Jul 25 11:12:10 +0800 2021,河南省开封市城关镇,113.947285,35.31546,河南暴雨互助539孩子急需S码尿不湿和1段奶粉，荣校东路康桥美庭小区，王越越 17837353363。10:46已核实 刚刚打电话确认是新乡的  孩子满月 问题还没有解决。 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662805251228040,Sun Jul 25 11:14:24 +0800 2021,河南省郑州市文化路街道,113.759384,34.771713,#河南暴雨互助# 河南暴雨互助  请扩散，河南暴雨紧急救助通道开启！！！ 点击链接 点击链接 各个地区求助的信息都在！！！网页链接 ,,其他,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662801634952955,Sun Jul 25 11:00:02 +0800 2021,河南省三门峡市新区街道,111.870551,34.756717,有想去当志愿者的朋友们可以联系她们哦@易烊千玺V公益 河南暴雨互助 #新乡暴雨求助# #新乡暴雨# 三门峡·义马煤业(集团)有限责任公司总医院 ,,其他,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662620055930671,Sat Jul 24 22:58:30 +0800 2021,河南省安阳市小铺乡,114.529232,35.566349,感谢有你，滑县加油！#河南暴雨互助# @滑县融媒体中心 云上河南的微博视频 ,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662805602505593,Sun Jul 25 11:15:49 +0800 2021,河南省郑州市祭城路街道,113.726057,34.777104,#河南暴雨互助##海底捞##郑州海底捞# 昨天四个人去三天地吃了海底捞，原本以为高温杀菌煮食材放心品牌可信赖，结果四个人都拉肚子了，我一个常年不拉肚子的人，睡梦中被疼醒。奉劝各位特殊时期还是在家自己做饭吃吧 郑州·海底捞火锅丹尼斯三天地店 ,,,否,否,,,有效,,,,,,,
https://m.weibo.cn/detail/4662799501099774,Sun Jul 25 10:51:33 +0800 2021,河南省焦作市,113.237572,35.24631,#抗洪英雄大赏##河南暴雨互助##中国人的凝聚力有多强大# 【为人民子弟兵点赞！】看得让人激情澎湃，热血沸腾！哪里有难，哪里就有解放军，向奔赴抗洪抢险的英雄子弟兵致敬！ 汕头 知名评论谢御宏的微博视频 ,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662806043430703,Sun Jul 25 11:17:34 +0800 2021,河南省安阳市解放路街道,114.35867,36.112363,#安阳好网民# 感动！灾后抢修供上电，小区居民齐声喊:有电了，谢谢！#同城美好推荐官##安阳 ##河南暴雨互助##安阳资讯# 安阳 安阳时讯的微博视频 ,,,否,否,,,有效,,,,,,,
https://m.weibo.cn/detail/4662805879592504,Sun Jul 25 11:16:55 +0800 2021,河南省新乡市汲水镇,114.065726,35.416647,#感恩每一个为河南助力的你#【求助！】时间：2021年7月25号早上7点20分具体情况：请社会各爱心人士帮助支援抽水设备和冲锋舟划皮艇。卫辉市健康路88号新乡市医学院第一附属医院康复科楼已经进水，急需抽水设备！地址：新乡市医学院第一附属医院工会办公室电话：0373-4402264 （via河南暴雨互助超话）,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662806668643200,Sun Jul 25 11:20:03 +0800 2021,河南省新乡市北云门镇,113.744926,35.438419,#河南暴雨互助# #河南暴雨救援# 安置点：辉县市北云门镇第二中学                                           现安置西木庄受灾人员2000多人，目前请求支援蔬菜，被褥，女性用品，口罩，消毒液，头灯，手机防水袋（晚上去村子里巡逻的人）谢谢您的善举！联系电话：13283885037             15637339651                                   路线：新乡西高速下-到辉县-走家天下（辉薄路）-九圣营-中小营学校（北云门镇第二中学）,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662806539143164,Sun Jul 25 11:19:32 +0800 2021,河南省商丘市演集街道,116.477883,33.935726,线上志愿者转发#河南暴雨互助#河南暴雨互助麻烦大家沟通一下中国移动，辉县一个异地移民搬迁小区有5000余人，现在处于停电状态，周边也没有通讯，我们提供临时发电机，能否共同合作解决通讯问题，延长石油新乡抢险救援负责人杨承欣，电话18392559595（已核实） ,,帮助_物资,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662806437694356,Sun Jul 25 11:19:08 +0800 2021,河南省郑州市圃田乡,113.768422,34.751662,#河南暴雨互助##郑州暴雨#河南暴雨互助 缺车⚠️缺车⚠️缺车⚠️现急需需要一辆金杯/福田面包车支援鹤壁浚县烧酒营村救援队的物资已到郑州市郑东新区商都路佳田国际广场，志愿者车队愿意跑新密的请与我联系：白15093286246 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662807095941305,Sun Jul 25 11:21:45 +0800 2021,河南省新乡市孙杏村镇,113.994014,35.337456,#豫子同袍##河南暴雨互助# 【#女救援队员水上哭着祈祷#：听说还有人被困泪崩了】7月24日，河南新乡，牧野区和平路办事处吕村，蛟龙救援队员陈鸳听到一个小姑娘问：“村里还有人，能不能再去看看？”时，瞬间泪崩，队友再次吹响哨子，一遍又一遍喊问村里还有没有人。陈鸳坐在救援艇上哭着唱起《祈祷》。她表示，多么希望村里不留一个人。（沸点正能量）沸点正能量的微博视频,,,否,否,,,有效,,,,,,,
https://m.weibo.cn/detail/4662806815182381,Sun Jul 25 11:20:38 +0800 2021,河南省郑州市,113.759384,34.771713,线上志愿者转扩#河南暴雨互助#河南暴雨互助11:17   已核实 卫辉    皮划艇  救生衣❗❗❗❗❗❗❗❗❗❗❗民间救援队急需皮划艇和救生衣，他们自费的艇和工具都破了，需要专业工具抢险联系电话17788113999 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662807142861471,Sun Jul 25 11:21:56 +0800 2021,河南省新乡市洪门镇,113.93341,35.305283,我今天在单位值班没啥事，蜜雪冰城，汇源，山东扒鸡，鸿星尔克都安排上了，就差贵人鸟了，有排面，感谢这些企业，感谢同胞们#新乡暴雨##河南暴雨互助##国货# 新乡·平原博物馆 ,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662807410772936,Sun Jul 25 11:23:00 +0800 2021,河南省鹤壁市黎阳街道,114.536829,35.676491,【消防员抱孩子的动作那么可爱】#河南暴雨互助# 2021年7月23日22时11分，浚县消防救援大队指挥中心接到群众报警称，浚县小河镇赫村有人被困，接到报警后浚县消防救援大队立即带领1辆水罐消防车6名指战员到场处置，23时45分成功把人救出，共营救3个大人一名婴儿一名幼儿，消防员抱孩子动作是那么可爱！中国消防的微博视频 临汾,,,否,否,,,有效,,,,,,,
https://m.weibo.cn/detail/4662807716433232,Sun Jul 25 11:24:13 +0800 2021,河南省商丘市演集街道,116.477883,33.935726,线上志愿者转扩#河南暴雨互助#河南暴雨互助麻烦大家沟通一下中国移动，辉县一个异地移民搬迁小区有5000余人，现在处于停电状态，周边也没有通讯，我们提供临时发电机，能否共同合作解决通讯问题，延长石油新乡抢险救援负责人杨承欣，电话18392559595我们在排水，请再转发扩散一下（已核实） ,,帮助_物资,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662808270340158,Sun Jul 25 11:26:24 +0800 2021,河南省郑州市,113.759384,34.771713,尽一份微薄之力，希望暴雨不在下了，别让更多的人没有家了#河南暴雨#河南暴雨互助 ,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662808472716739,Sun Jul 25 11:27:13 +0800 2021,河南省郑州市,113.759384,34.771713,#王一博韩红前往新乡救援 自己搬运物资 超有爱#明星趣事 #河南暴雨互助  轻综艺的微博视频 ,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662808916528163,Sun Jul 25 11:28:59 +0800 2021,河南省新乡市洪门镇,113.947279,35.301646,#鹤壁暴雨#⚠️⚠️⚠️所有人注意一下！！！！！！我联系上了当地官方救助站，官方的不能乱必须按流程走！！有关浚县的求助信息（个人求助除外），村庄类大量需要物资的，让他们的村干部直接上报县政府，政府会直接下发救助站，救助站接到消息火速去送物资！！！目前救助站物资充足#河南暴雨互助#     河南暴雨互助#新乡暴雨求助#,,其他,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662809059922252,Sun Jul 25 11:29:33 +0800 2021,河南省新乡市,113.663417,35.265809,河南暴雨互助#认领车牌##河南暴雨互助# 【因暴雨在获嘉县丢失车牌的车主看过来，这里可能有你的车牌！】 ,,其他,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662809026103401,Sun Jul 25 11:29:25 +0800 2021,河南省郑州市西流湖街道,113.555407,34.771837,河南暴雨互助#认领车牌##河南暴雨互助# 【因暴雨丢失车牌的车主看过来，这里可能有你的车牌！】郑州交警一大队所汇总收集到的辖区群众遗失车牌。领取方式：领取车牌时请带上您的身份证、行驶证！联系方式：17698076189@平安中原 @河南交警 @平安郑州 @郑州发布 @河南交通广播 @大河报 ,,其他,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662808958471095,Sun Jul 25 11:29:09 +0800 2021,河南省郑州市明湖街道,113.752431,34.711737,【互助信息:7月25日11点30分 已核实 】郑州聚沙公益协会将于26日下午2点出发 ，驰援新乡，在郑州的朋友如果有皮划艇，船只，头灯，应急手电，背包绳等救援物资，可以集中将物资送到华北水利水电大学龙子湖校区，16号楼后近邻宝。联系人 1：赵海亮 联系电话 18236764074。 联系人2：胡晓稼电话：15516983412#河南暴雨互助##新乡暴雨# @郑州人民广播电台 @郑州日报 @郑州晚报 @直播郑州365 @郑州新闻广播 @郑州交通广播,,帮助_物资,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662809588143150,Sun Jul 25 11:31:39 +0800 2021,河南省新乡市南桥街道,113.877502,35.284779,线上志愿者转扩#河南暴雨互助#河南暴雨互助【求扩散】新乡二中急需药品核实人：艺芯核实时间：7.25日10:07哮喘类药，大瓶双氧水，云南白药粉剂，云南白药喷剂，炉甘石，蒙脱石散，抗真菌的药(脚气膏之类的)经过水泡脚烂，速效救心丸，硝酸异酸梨脂，嗓子含片急缺，痢特灵，替米沙坦片痱子粉新乡二中急缺药品联系人：艺芯18530831401,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662806094283543,Sun Jul 25 11:17:45 +0800 2021,河南省洛阳市瀛洲街道,112.39594,34.627809,#暴雨之后如何做好疾病防控#？7月24日，新华网客户端《新华大健康》#河南暴雨健康互助专属通道#紧急上线，联合全国各地上万医生资源在线免费答疑，帮助受灾群众做好健康防护。有问题你就来，同时欢迎医生加入。打开新华网客户端搜索“健康互助”一键直达活动页面，一起为河南加油！链接请戳👉网页链接,,帮助_人力,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662809651057748,Sun Jul 25 11:31:54 +0800 2021,河南省郑州市大孟街道,113.982294,34.77205,#河南暴雨互助# 『今天，恳请大家转发郑州这些失去联系的孩子，家人万分着急！』今天，恳请大家转发郑州这些失去联系的孩子，家人万分着急！ ,,求救_寻人,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662809670977946,Sun Jul 25 11:31:59 +0800 2021,河南省郑州市人民路街道,113.704937,34.765535,#认领车牌##河南暴雨互助# 【因暴雨丢失车牌的车主看过来，这里可能有你的车牌！】郑州交警一大队所汇总收集到的辖区群众遗失车牌。领取方式：领取车牌时请带上您的身份证、行驶证！联系方式：17698076189 ⑦ ,,其他,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662810150436870,Sun Jul 25 11:33:52 +0800 2021,河南省信阳市平桥街道,114.134415,32.104816,河南暴雨互助 今日特殊一天当然要做一件有意义的事情，愿一切安好。 ,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662810875004831,Sun Jul 25 11:36:46 +0800 2021,河南省郑州市文化路街道,113.703292,34.792448,河南暴雨互助#周口泄洪# 扶沟县包屯镇现入住避难人口三万人，急需方便食品，大容积开水热水器，有相关资源的可以联系郝俊豪13353807822，，目前已采购200箱纯奶酸奶，100箱火腿肠，有小面包、方便面资源的可以联系他🙏🙏🙏，这是我同学，从20号晚上郑州洪水就开始组织救援，奋斗在一线，现在去周口救援，你的每次信息的提供，也是在做好事，河南加油！！！@郑州发布 @河南交通广播 @河南日报 @共青团中央 @央视新闻,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662809159536366,Sun Jul 25 11:29:57 +0800 2021,河南省周口市练寺镇,114.414604,33.940807,#河南暴雨互助##河南暴雨互助# 河南省周口市扶沟县受灾难民搬迁至各处安置点以及附近村镇，受灾人员数万名！现在急需吃的，希望有爱心的人能帮帮我们共度难关对接人：崔桥镇:对接人，路征13949967655练寺镇:对接人，王保卫18603948226大新镇:对接人，贾先生18738890552 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662811890287138,Sun Jul 25 11:40:47 +0800 2021,河南省郑州市文化路街道,113.688261,34.785303,河南暴雨互助TFBOYS战山为王博君一肖 大家帮扩一下，扫码帮看一下这些面孔，给他们带去一份希望🙏🙏🙏 ,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662812129627836,Sun Jul 25 11:41:45 +0800 2021,河南省郑州市苟堂镇,113.529954,34.387314,河南暴雨互助❗️❗️❗️ 新密市苟堂镇石桥村村民断水断电断信号急需粮食和水 7.25 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662812141685754,Sun Jul 25 11:41:48 +0800 2021,河南省郑州市,113.759384,34.771713,缺车⚠️缺车⚠️缺车⚠️现急需需要一辆金杯/福田面包车支援鹤壁浚县烧酒营村救援队的物资已到郑州市郑东新区商都路佳田国际广场，志愿者车队愿意跑新密的请与我联系：白15093286246 #郑州暴雨##河南暴雨互助#河南暴雨互助郑州河南 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662812083226216,Sun Jul 25 11:41:34 +0800 2021,河南省郑州市圃田乡,113.802131,34.758697,河南暴雨互助管城回族区莲湖路还有人来帮忙吗，地下停车场的水4天还没抽干，总电也在地下，从暴雨居民被困开始，至今无水无电，也没有信号跟外界联络。 物业不作为，小区外淤泥遍布，小区内臭气轰天，说好的物资发到手上只有被泡过的矿泉水。已经在酒店住了3天了，经济上真的顶不住了 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662798301530284,Sun Jul 25 10:46:48 +0800 2021,河南省鹤壁市新镇镇,114.399459,35.542734,河南暴雨互助紧扩散，未核实@联系电话：15660611717位置：河南省鹤壁市浚县 赵摆村详细内容：求助  ！！      浚县新镇镇赵摆村 交通不便，不临大路！村里已经进水！人员在河堤等待往浚县转移！物资暂时不缺  急需人员转移车辆！发布时间：2021-07-25 10:45 ,,求救,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662624908481732,Sat Jul 24 23:17:47 +0800 2021,河南省新乡市柳庄乡,114.100687,35.402226,#河南暴雨互助# 这里是河南新乡卫辉市-001一连几十里的高速旁村庄淹没了，地和树也看不见了…… tel13669288588的微博视频 ,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662814281831860,Sun Jul 25 11:50:18 +0800 2021,河南省郑州市新华路街道,113.404274,34.523504,河南暴雨互助 郑州已经没事了，能不能把新乡水弄回来匀匀，看这干的 ,,,否,否,,,有效,,,,,,,
https://m.weibo.cn/detail/4662805603815863,Sun Jul 25 11:15:49 +0800 2021,河南省郑州市,113.759384,34.771713,河南暴雨互助 ,,,否,否,,,有效,,,,,,,
https://m.weibo.cn/detail/4662799298726487,Sun Jul 25 10:50:46 +0800 2021,河南省郑州市南关街道,113.680562,34.748911,河南暴雨互助请扩散，未核实联系电话：17503996887位置：管城回族区-二里岗南街112号院 蓝海港湾芙蓉湾详细内容：六天小区没水没电，有老人，有小孩，有孕妇，有残疾人，较多人，缺水，缺电发布时间：2021-07-25 10:49 ,,求救,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662812913965618,Sun Jul 25 11:44:52 +0800 2021,河南省开封市庄头镇,114.184159,34.519816,河南暴雨互助尉氏县庄头村村里现在积水很多，需要数台大型抽水机援助，联系电话15890966622，希望大家看到帮忙转发，谢谢！[合十][合十][合十] ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662815237605009,Sun Jul 25 11:54:05 +0800 2021,河南省郑州市乔楼镇,113.641692,34.727009,河南暴雨互助 🆘求发电机一台🆘截止7月25日上午11：40分，我们所在的思念果岭国际社区，处于郑州市惠济区黄河南岸86号，五期12区，从20号泡水至现在！通过几天自救屋内水位已从4米深至脚踝处！因为家门口有台阶，也一直断水断电，家中污水无法排出！急需发电机一台救助❗️屋内已经泡水5天开始有腐败滋生！请求社会力量救助！污水急需排出！联系电话：15637108088王 郑州·陈砦,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662800636449993,Sun Jul 25 10:56:05 +0800 2021,河南省郑州市龙湖镇,113.682435,34.640812,河南暴雨互助河南暴雨互助紧急招募志愿者：郑州师范学院东校区下午三点后预计有3到4车饮用水，一车2000件；另有13000件东北大米，每袋10斤装，号召更多的男士志愿者过来一起帮忙卸货！ ,,求救_招人,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662801334013267,Sun Jul 25 10:58:51 +0800 2021,河南省郑州市淮河路街道,113.64641,34.731045,河南暴雨互助大家有要去郑州当线下志愿者和在郑州的志愿者们可以去帮忙卸物资哦～郑州市联动保障 有20吨大米 300辆皮艇送到二七区中原第一城食品城仓库急需200名志愿者卸物资联系人 张薇18903712819郑镕基15538055529 ,,求救_招人,否,,,,无效,,,,,,,
https://m.weibo.cn/detail/4662812465693646,Sun Jul 25 11:43:05 +0800 2021,河南省新乡市和平路街道,113.960603,35.306362,#河南暴雨互助##河南暴雨互助超话# 【已核实，25号，11:34需要热饭 多多益善】新乡市平原路699号河南工学院安置三个受灾村庄定国村、曲里村、韩光屯村三千灾民，中午需要午餐盒饭或者馒头，面包和方便面干吃也行，那种能直接吃的喝的都可以送。请求大家帮助，联系人李兆华13782580966 ，李廷国15937302768,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662817414186315,Sun Jul 25 12:02:45 +0800 2021,河南省新乡市,114.071601,35.404069,河南暴雨互助卫辉市目前防汛形势十分严峻，内涝严重，灾区不缺吃的喝的！急缺救生衣、手电筒、和基本的药品等！望转发！谢谢！！[合十][合十][合十] ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662817292028954,Sun Jul 25 12:02:16 +0800 2021,河南省鹤壁市新镇镇,114.286545,35.480807,#河南暴雨互助# 消息已确认：7月25日11:45分鹤壁市浚县新镇镇西双鹅头村村委会。安置点李元屯镇。我们是浚县新镇镇西双头村因分洪全村迁出，现两个自行安置点约百余人目前为止得不到任何救援。断水断电三天了，已无饮用水吃食，急缺少水、面包、方便面，被子等各项生活物资。自行安置点位于卫辉市李源屯镇。望各位爱心人士能看到信息并扩散能帮忙。感谢！感谢！联系人：陈军喜13939233543秦现清13849227838,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662817342619801,Sun Jul 25 12:02:27 +0800 2021,河南省郑州市丰产路街道,113.703292,34.792448,#河南暴雨救援# 【请转给需要的人！#河南上线防汛社会互助平台# 】河南多地因暴雨引发的险情牵动人心。近日，豫事办紧急上线河南防汛社会互助平台，河南全体居民及前往河南救灾的志愿者们，都可以在河南防汛社会互助平台一键查看、发布求助及支援信息，助力河南防汛。用户可通过全省政务服务移动端“豫事办”支付宝小程序进入河南防汛社会互助平台。（河南日报）,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662802649972970,Sun Jul 25 11:04:04 +0800 2021,河南省周口市崔桥镇,114.560888,34.184579,河南暴雨互助#扶沟泄洪# 水位的下降不是因为周口有铁牛，是扶沟人民牺牲自己的万亩田地和赖以生存的家园，换来的大城市的安逸，是担当与奉献，扶沟加油！上保郑州，下保周口，扶沟至少四万军民连续奋斗了四天四夜，恳请各位朋友们，为我的家乡祈福，为我的家乡人民祈福，如果你在外遇到背井离乡的扶沟老乡，请善待他们，给予一点关爱。❤️✨,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662818562901807,Sun Jul 25 12:07:19 +0800 2021,河南省南阳市仲景街道,112.574515,32.999951,一些普信男哪来的勇气嘲饭圈的？不管是疫情还是河南暴雨饭圈一直在不停转发互助，一直在不停集资募捐，这个时候你们这群每天迷之自信的臭屌丝在干嘛？在现实中对着美女流哈喇子网络重拳出击？在网上发表侮辱性的言论去局子喝茶？屌丝男的优越感自信和肮脏嘴贱可以和你的牙签一样宛如没有吗🤏🤏🤏,,,否,否,,,无效,,,,,,,
https://m.weibo.cn/detail/4662818571816380,Sun Jul 25 12:07:21 +0800 2021,河南省新乡市北云门镇,113.74454,35.435118,河南暴雨互助 这里是线上志愿者！收到一条转发的求助信息但没有联系方式无法核实，请求帮扩寻找信息发布者❗️❗️❗️“卫辉市石庄小区B6号楼三单元103室目前有老人和其他人共7名，但是手机断网目前没信号，急需救援！小区水深大门口到腰部，小区进入第二道大门口，直行左手边有个天天乐超市，左拐堤第三栋楼配电房右拐！情况真实！请救援人员帮助救援！我们这里有人需要帮助”有相关线索也请评论或私信我！,,求救,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662803363008055,Sun Jul 25 11:06:55 +0800 2021,河南省新乡市和平路街道,113.961498,35.322505,河南暴雨互助仅扩，需核实联系电话：18236181099位置：河南省新乡市牧野区 定国村详细内容：7月25号新乡市牧野区定国村定国村急需水泵抽水请大家帮忙转发！！！水位一直在涨！！！电话03733692106    18236181099，需排污，有老人发布时间：2021-07-25 11:02 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662805112292223,Sun Jul 25 11:13:51 +0800 2021,河南省郑州市,113.759384,34.771713,河南暴雨互助卫辉急需物资 ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662820429629147,Sun Jul 25 12:14:43 +0800 2021,河南省新乡市柳庄乡,114.063055,35.389917,#河南暴雨互助##新乡暴雨求助#河南暴雨互助 @新浪河南 @韩红爱心慈善基金会 @河南日报 @范冰冰 @河南共青团 需要救援单位：新乡卫辉榆林庄村对接人：村长：梁瑞民：15617123891协调：吴主任：18838113828王先生：15517581983线索提供：朱睿：15699046666交通情况：畅通此次洪水灾害中这里受灾严重，全乡21个村全部受灾，其中榆林庄村、田湾、侯湾、马湾、东湾、大李湾、李岸、前白河、后白河、北鲁庄等10个村是重灾区。目前，受灾人数1000余人，村孤寡老人有30余人，目前生活困难，需要救援。 郑州,,求救,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662805778666851,Sun Jul 25 11:16:31 +0800 2021,河南省郑州市石佛镇,113.612019,34.79722,河南暴雨互助河南暴雨互助河南暴雨互助一天又过去了，刘凯还是一点消息没有。今天去了出事地点，中国一冶综合管廊项目基地，那是一个工地，出事前他还想着工作，他去排查他负责的一个地下管廊项目，有可能下到基坑下去，基坑现在还是灌满了水，深7/8米，面积1/2百平方，现在有水泵在排水，到时太慢了，目前为止水位下降才四五十公分，太慢了，有大流量的水泵吗？谁来帮帮忙啊！！！（情况属实）求助人樊静，失联人刘凯，7月20日下午从郑州市白沙象湖南路与锦绣路3：00失联至今，求大家帮忙转发[合十]，有消息请联系150 3828 0445，无尽感谢！[合十][合十][合十],,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662805868056654,Sun Jul 25 11:16:52 +0800 2021,河南省鹤壁市新镇镇,114.374552,35.514549,河南暴雨互助 求助  浚县新镇镇赵摆村 交通不便，不临大路！村里人员在河堤等待往浚县转移！物资暂时不缺  急需人员转移车辆！有资源的请联系村里负责人156 6061 1717赵明辉  赵摆村不临大路，距离卫河河堤很近，远离新镇镇，急需救援！！！ ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662805795968486,Sun Jul 25 11:16:35 +0800 2021,河南省安阳市南关街道,114.370042,36.095318,河南暴雨互助有没有扬州附近去一线救援的，带一下，想去不知道怎么去。 ,,帮助_人力,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662821285007613,Sun Jul 25 12:18:08 +0800 2021,河南省新乡市宝山西路街道,113.922619,35.3901,河南暴雨互助凤泉区政府人大主任毛国喜电话13503802269  现在区里急需矿泉水   水泵抽水  能提供的可以打这个电话  代表凤泉区人民感谢你们了请转发， ,,求救_招物,否,,,,有效,,,,,,,
https://m.weibo.cn/detail/4662821570219710,Sun Jul 25 12:19:16 +0800 2021,河南省新乡市孙杏村镇,114.071601,35.404069,新乡太严重了，前天第一天组织捐助第一站我们就是送到的新乡卫辉的！河南加油，雨过天会晴，家长挺住！河南暴雨互助 冰蓝-木棉花的微博视频 ,,,否,否,,,有效,,,,,,,
